id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd,runtime,budget,revenue,film_id,poster_path,backdrop_path
6592,Executive Decision,"Action, Adventure, Drama, Thriller",en,6.3,2,12,1996-03-15,907,Stuart Baird,"Kurt Russell, Steven Seagal, Halle Berry, John Leguizamo, Oliver Platt",55000000.0,121969216.0,2h 12 min,"$55,000,000","$121,969,216",6592,https://image.tmdb.org/t/p/w500/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,https://image.tmdb.org/t/p/w500/pyXyrPUtp9rMfOpszCo9WDdd2gK.jpg
6593,A-X-L,"Science Fiction, Action, Adventure, Family",en,6.3,1,38,2018-08-23,1163,Oliver Daly,"Alex Neustaedter, Becky G, Alex MacNicoll, Dominic Rains, Thomas Jane",10000000.0,,1h 38 min,"$10,000,000",,6593,https://image.tmdb.org/t/p/w500/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg,https://image.tmdb.org/t/p/w500/5bE4YCIobmpakrQKigtMLlUhvDO.jpg
6594,Colossal,"Drama, Fantasy, Science Fiction",en,6.3,1,49,2017-04-06,2047,Nacho Vigalondo,"Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson, Dan Stevens",,3029287.0,1h 49 min,,"$3,029,287",6594,https://image.tmdb.org/t/p/w500/4VOyofBd1pexblxtDZYtYIk7NI4.jpg,https://image.tmdb.org/t/p/w500/1ddf2Kq1hC7SgV02E3pyLAC26lq.jpg
6595,Prince of Persia: The Sands of Time,"Adventure, Fantasy, Action",en,6.3,1,56,2010-05-19,6667,Mike Newell,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina, Steve Toussaint",200000000.0,336365676.0,1h 56 min,"$200,000,000","$336,365,676",6595,https://image.tmdb.org/t/p/w500/siNGMLdOUNYLEGtlsnmQcpO2XZX.jpg,https://image.tmdb.org/t/p/w500/dnOrJdHW697UvKvtX4lYVasomBu.jpg
6596,Mandibles,"Comedy, Fantasy",fr,6.3,1,17,2021-05-19,543,Quentin Dupieux,"Grégoire Ludig, David Marsais, Adèle Exarchopoulos, India Hair, Bruno Lochet",4900000.0,2044087.0,1h 17 min,"$4,900,000","$2,044,087",6596,https://image.tmdb.org/t/p/w500/pdizbiLiOiV8ysYknz79VMitsfU.jpg,https://image.tmdb.org/t/p/w500/ublcpS4fNtjg3YwnBO1S0zS9Po0.jpg
6597,You Again,"Comedy, Romance",en,6.3,1,45,2010-09-23,1227,Andy Fickman,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable, Victor Garber",20000000.0,32054369.0,1h 45 min,"$20,000,000","$32,054,369",6597,https://image.tmdb.org/t/p/w500/9qI5JE6yjmtakTankuDOMZ1vgEx.jpg,https://image.tmdb.org/t/p/w500/iiNSeAjAbglRJNsobusROn6y0pf.jpg
6598,Mirrors,"Horror, Mystery",en,6.3,1,51,2008-08-15,1821,Alexandre Aja,"Kiefer Sutherland, Paula Patton, Amy Smart, Jason Flemyng, Cameron Boyce",35000000.0,72400000.0,1h 51 min,"$35,000,000","$72,400,000",6598,https://image.tmdb.org/t/p/w500/bt5a4ThyLpLTsia2e2ZTLzQjXO0.jpg,https://image.tmdb.org/t/p/w500/pDjZE6hTt4YN2cC1Z1bYZfmH9bs.jpg
6599,Internal Affairs,"Crime, Drama",en,6.3,1,55,1990-01-12,381,Mike Figgis,"Richard Gere, Andy García, Laurie Metcalf, Nancy Travis, Elijah Wood",15000000.0,27734391.0,1h 55 min,"$15,000,000","$27,734,391",6599,https://image.tmdb.org/t/p/w500/A4pH8DiNFEf2AgXkM4zk3ZpblV.jpg,https://image.tmdb.org/t/p/w500/a7RMVypNmxvEG0SzG9kXBJivfxX.jpg
6600,Like a Boss,Comedy,en,6.3,1,23,2020-01-09,629,Miguel Arteta,"Tiffany Haddish, Rose Byrne, Salma Hayek Pinault, Karan Soni, Jacob Latimore",29000000.0,26900000.0,1h 23 min,"$29,000,000","$26,900,000",6600,https://image.tmdb.org/t/p/w500/yce0CZPWd0GGudksRJi8p4gDj1M.jpg,https://image.tmdb.org/t/p/w500/cH0AXST2dsHcD62qTbS4Cte6Wjb.jpg
6601,Murder Mystery,"Action, Comedy, Mystery",en,6.3,1,37,2019-05-25,4401,Kyle Newacheck,"Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp, Gemma Arterton",24000000.0,,1h 37 min,"$24,000,000",,6601,https://image.tmdb.org/t/p/w500/bSMSO9xupd4R4vwTPqigHn2quLN.jpg,https://image.tmdb.org/t/p/w500/wL8KA3zIJQPbbU5hJlyIdmmLZit.jpg
6602,The Cheetah Girls 2,"Family, Comedy, Drama, Music, TV Movie",en,6.3,1,36,2006-07-31,396,Kenny Ortega,"Raven-Symoné, Adrienne Bailon-Houghton, Sabrina Bryan, Kiely Williams, Peter Vives",,,1h 36 min,,,6602,https://image.tmdb.org/t/p/w500/wnJeQscjWQZ6hhrLMZnTk5PCwJ0.jpg,https://image.tmdb.org/t/p/w500/98MW3zxRdBzlnyLpAQvMdY0pe6G.jpg
6603,Very Bad Things,"Comedy, Crime, Thriller",en,6.3,1,40,1998-09-11,603,Peter Berg,"Christian Slater, Cameron Diaz, Jon Favreau, Leland Orser, Jeremy Piven",30000000.0,9898412.0,1h 40 min,"$30,000,000","$9,898,412",6603,https://image.tmdb.org/t/p/w500/rYmyRxF5e9fBdgcQScKu0CUtMy5.jpg,https://image.tmdb.org/t/p/w500/cUNjTGyyc9xsBkS6kVUWsTDrYBF.jpg
6604,Waiting...,"Comedy, Romance",en,6.3,1,34,2005-10-07,839,Rob McKittrick,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner, Luis Guzmán",3000000.0,18637690.0,1h 34 min,"$3,000,000","$18,637,690",6604,https://image.tmdb.org/t/p/w500/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,https://image.tmdb.org/t/p/w500/b37X97PCSxcl39CI2pzfVfmsAnV.jpg
6605,Dangerous Lies,Thriller,en,6.3,1,36,2020-04-30,857,Michael M. Scott,"Camila Mendes, Jessie T. Usher, Jamie Chung, Cam Gigandet, Sasha Alexander",,,1h 36 min,,,6605,https://image.tmdb.org/t/p/w500/m85QIC42laGfLDxW7DzIFDrWogP.jpg,https://image.tmdb.org/t/p/w500/uWzDOuRHFCNtScMzxorNQ3Cb8zD.jpg
6606,Loving Pablo,"Crime, Drama",es,6.3,2,3,2017-10-12,988,Fernando León de Aranoa,"Javier Bardem, Penélope Cruz, Peter Sarsgaard, Julieth Restrepo, Óscar Jaenada",4667008.0,17535962.0,2h 3 min,"$4,667,008","$17,535,962",6606,https://image.tmdb.org/t/p/w500/aV3kKzTCycGfZc5Lh29Tk6avKPL.jpg,https://image.tmdb.org/t/p/w500/9GLnRJoj2xVBtyRMygaejJQ0lkt.jpg
6607,Tomorrowland,"Adventure, Family, Mystery, Science Fiction",en,6.3,2,10,2015-05-19,6929,Brad Bird,"Britt Robertson, George Clooney, Raffey Cassidy, Hugh Laurie, Tim McGraw",190000000.0,209200000.0,2h 10 min,"$190,000,000","$209,200,000",6607,https://image.tmdb.org/t/p/w500/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,https://image.tmdb.org/t/p/w500/udYOmbW1JEZjVd726PWHlmptxPi.jpg
6608,Winter's Tale,"Drama, Fantasy, Mystery, Romance",en,6.3,1,58,2014-02-13,1320,Akiva Goldsman,"Colin Farrell, Jessica Brown Findlay, Russell Crowe, William Hurt, Jennifer Connelly",60000000.0,30800231.0,1h 58 min,"$60,000,000","$30,800,231",6608,https://image.tmdb.org/t/p/w500/dwDAUpidqVEql6w1o51VIPlMtbG.jpg,https://image.tmdb.org/t/p/w500/IdrHHTC2QcrWUnEqshutR8L4vj.jpg
6609,Under Siege,"Action, Thriller",en,6.3,1,42,1992-10-08,1524,Andrew Davis,"Steven Seagal, Tommy Lee Jones, Gary Busey, Erika Eleniak, Colm Meaney",35000000.0,156563139.0,1h 42 min,"$35,000,000","$156,563,139",6609,https://image.tmdb.org/t/p/w500/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,https://image.tmdb.org/t/p/w500/isFQiBiBiz4Xyx22sTs6CR1scL3.jpg
6610,Follow Me,"Horror, Thriller",en,6.3,1,28,2020-07-03,491,Will Wernick,"Keegan Allen, Holland Roden, Denzel Whitaker, Ronen Rubinstein, Pasha D. Lychnikoff",,3551439.0,1h 28 min,,"$3,551,439",6610,https://image.tmdb.org/t/p/w500/glwOyoD0Pzxzyb3l7nELEgjSjQ8.jpg,https://image.tmdb.org/t/p/w500/uz22R8kBpIaUC8pkOKZm7jZfLGN.jpg
6611,The Librarian: The Curse of the Judas Chalice,"Fantasy, Adventure, Comedy",en,6.3,1,35,2008-10-25,468,Jonathan Frakes,"Noah Wyle, Stana Katic, Jane Curtin, Bob Newhart, Bruce Davison",,,1h 35 min,,,6611,https://image.tmdb.org/t/p/w500/4wrxCZWsJMn2BLjfocPlktZ1zfY.jpg,https://image.tmdb.org/t/p/w500/jmqkMxZMYdNuSh8AjhvrcM0OXtn.jpg
6612,Great Balls of Fire!,"Drama, History, Music",en,6.3,1,48,1989-06-30,309,Jim McBride,"Dennis Quaid, Winona Ryder, John Doe, Stephen Tobolowsky, Alec Baldwin",17000000.0,13741060.0,1h 48 min,"$17,000,000","$13,741,060",6612,https://image.tmdb.org/t/p/w500/cb0zpDUnHBj8PxWQG5L96m3rxrk.jpg,https://image.tmdb.org/t/p/w500/7yPe3oJGJOsIme6eU52Ytd4gwOS.jpg
6613,Look Who's Talking,"Comedy, Romance",en,6.3,1,33,1989-10-12,2276,Amy Heckerling,"Kirstie Alley, John Travolta, Bruce Willis, Olympia Dukakis, George Segal",7500000.0,297000000.0,1h 33 min,"$7,500,000","$297,000,000",6613,https://image.tmdb.org/t/p/w500/uVM0D7Q6U9H6xMSZmMdfwECih5h.jpg,https://image.tmdb.org/t/p/w500/7arej0TuOcjLzQzNBsTQ4lj0v8J.jpg
6614,Johnny English,"Adventure, Action, Comedy",en,6.3,1,29,2003-03-14,3418,Peter Howitt,"Rowan Atkinson, Natalie Imbruglia, Ben Miller, John Malkovich, Greg Wise",40000000.0,160466000.0,1h 29 min,"$40,000,000","$160,466,000",6614,https://image.tmdb.org/t/p/w500/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,https://image.tmdb.org/t/p/w500/gtDuUEprJkTIrzcO2vFsXgdkJ0R.jpg
6615,Dead in a Week (Or Your Money Back),"Comedy, Action, Drama",en,6.3,1,30,2018-09-12,335,Tom Edmunds,"Aneurin Barnard, Tom Wilkinson, Freya Mavor, Christopher Eccleston, Marion Bailey",,,1h 30 min,,,6615,https://image.tmdb.org/t/p/w500/f4ANVEuEaGy2oP5M0Y2P1dwxUNn.jpg,https://image.tmdb.org/t/p/w500/7i6D8NmHoASGNlRTdnywwunopng.jpg
6616,Daddy's Home,Comedy,en,6.3,1,36,2015-12-25,3152,Sean Anders,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church, Scarlett Estevez",50000000.0,242786137.0,1h 36 min,"$50,000,000","$242,786,137",6616,https://image.tmdb.org/t/p/w500/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,https://image.tmdb.org/t/p/w500/4kui3QA55M2ZOmBgoRlrYj5MSlK.jpg
6617,Escobar: Paradise Lost,"Thriller, Romance",en,6.3,2,0,2014-10-11,762,Andrea Di Stefano,"Benicio del Toro, Josh Hutcherson, Brady Corbet, Claudia Traisac, Carlos Bardem",17000000.0,3758328.0,2h 0 min,"$17,000,000","$3,758,328",6617,https://image.tmdb.org/t/p/w500/4HngNLzCmUYCPB8FbxSZWN0eDKM.jpg,https://image.tmdb.org/t/p/w500/4EMd9DU86rbd9XCjOjLHp5Khtn8.jpg
6618,13 Sins,"Horror, Thriller",en,6.3,1,33,2014-04-11,1085,Daniel Stamm,"Mark Webber, Devon Graye, Ron Perlman, Rutina Wesley, Pruitt Taylor Vince",5000000.0,13809.0,1h 33 min,"$5,000,000","$13,809",6618,https://image.tmdb.org/t/p/w500/x4tC1s6oFG9nEyxVSM0FiIsLea1.jpg,https://image.tmdb.org/t/p/w500/67WVW36tcLYnY2ONzbxh7gEfohh.jpg
6619,Daybreakers,"Action, Fantasy, Science Fiction",en,6.3,1,38,2010-01-06,1931,Michael Spierig,"Ethan Hawke, Sam Neill, Willem Dafoe, Claudia Karvan, Isabel Lucas",20000000.0,51417188.0,1h 38 min,"$20,000,000","$51,417,188",6619,https://image.tmdb.org/t/p/w500/xFZH2l9UOyIclk2ZFWNHQ38B2RP.jpg,https://image.tmdb.org/t/p/w500/rNzLD5dTUoISDeo10qJDiUdwVNh.jpg
6620,The Jack in the Box: Awakening,Horror,en,6.3,1,29,2022-02-24,347,Lawrence Fowler,"Matt McClure, Mollie Hindle, James Swanton, Nicola Wright, Nicholas Anscombe",,1147001.0,1h 29 min,,"$1,147,001",6620,https://image.tmdb.org/t/p/w500/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,https://image.tmdb.org/t/p/w500/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg
6621,Crisis,"Thriller, Crime, Drama",en,6.3,1,58,2021-02-26,345,Nicholas Jarecki,"Gary Oldman, Armie Hammer, Evangeline Lilly, Greg Kinnear, Michelle Rodriguez",,1099426.0,1h 58 min,,"$1,099,426",6621,https://image.tmdb.org/t/p/w500/15e2VcMTtk3pqgGlHWxisvygFAw.jpg,https://image.tmdb.org/t/p/w500/gFDOQMQwo5UWegXE5kNEchn1eKx.jpg
6622,Insidious: Chapter 3,"Horror, Thriller",en,6.3,1,37,2015-05-28,3326,Leigh Whannell,"Stefanie Scott, Lin Shaye, Dermot Mulroney, Leigh Whannell, Angus Sampson",10000000.0,120453155.0,1h 37 min,"$10,000,000","$120,453,155",6622,https://image.tmdb.org/t/p/w500/iDdGfdNvY1EX0uDdA4Ru77fwMfc.jpg,https://image.tmdb.org/t/p/w500/yMENsniDEdq7fAs5eTCRcuBFuKR.jpg
6623,The BFG,"Adventure, Family, Fantasy",en,6.3,1,57,2016-06-01,3338,Steven Spielberg,"Mark Rylance, Ruby Barnhill, Rebecca Hall, Jemaine Clement, Bill Hader",140000000.0,195243411.0,1h 57 min,"$140,000,000","$195,243,411",6623,https://image.tmdb.org/t/p/w500/vssXmCrfCiARkQ0512oG0wjh2h9.jpg,https://image.tmdb.org/t/p/w500/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg
6624,Child 44,"Crime, Thriller",en,6.3,2,17,2015-03-15,1635,Daniel Espinosa,"Tom Hardy, Gary Oldman, Noomi Rapace, Fares Fares, Joel Kinnaman",50000000.0,12951093.0,2h 17 min,"$50,000,000","$12,951,093",6624,https://image.tmdb.org/t/p/w500/5OCQvDKHbQbhs6bby3Aa6Tmsg92.jpg,https://image.tmdb.org/t/p/w500/sjsaxwNsgBbrWrJIXtCT5DNo9Mt.jpg
6625,The Texas Chainsaw Massacre,Horror,en,6.3,1,38,2003-05-21,2605,Marcus Nispel,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski, Erica Leerhsen, Eric Balfour",9500000.0,107967319.0,1h 38 min,"$9,500,000","$107,967,319",6625,https://image.tmdb.org/t/p/w500/6cTS53OMxke1egPSZ3feW5TNb7B.jpg,https://image.tmdb.org/t/p/w500/sjsCTLiV48JFl6sVvVQj4gkaLDM.jpg
6626,A Boy and His Dog,"Drama, Science Fiction, Comedy",en,6.3,1,30,1975-03-23,333,L.Q. Jones,"Don Johnson, Susanne Benton, Jason Robards, Tim McIntire, Alvy Moore",400000.0,6900000.0,1h 30 min,"$400,000","$6,900,000",6626,https://image.tmdb.org/t/p/w500/dMbkoFzD5sEQvEaqRsIh4pTBJVq.jpg,https://image.tmdb.org/t/p/w500/sWOQBQYkJvm8W7HGk6J8OAjPl2V.jpg
6627,X-Men Origins: Wolverine,"Adventure, Action, Science Fiction",en,6.3,1,47,2009-04-28,10429,Gavin Hood,"Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Kevin Durand",150000000.0,373062864.0,1h 47 min,"$150,000,000","$373,062,864",6627,https://image.tmdb.org/t/p/w500/yj8LbTju1p7CUJg7US2unSBk33s.jpg,https://image.tmdb.org/t/p/w500/wvqdJLVh0mSblly7UnYFPEk04Wd.jpg
6628,Austin Powers: The Spy Who Shagged Me,"Adventure, Comedy, Crime, Science Fiction",en,6.3,1,35,1999-06-08,3285,Jay Roach,"Mike Myers, Heather Graham, Michael York, Robert Wagner, Rob Lowe",33000000.0,312016928.0,1h 35 min,"$33,000,000","$312,016,928",6628,https://image.tmdb.org/t/p/w500/f2ohIBEbc3eERyU5pgSknm8DqUj.jpg,https://image.tmdb.org/t/p/w500/edg3mPp97KLhHjEWwKMrugaASv3.jpg
6629,Pain & Gain,"Action, Crime, Comedy",en,6.3,2,10,2013-04-18,4419,Michael Bay,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub, Ed Harris",25000000.0,87305549.0,2h 10 min,"$25,000,000","$87,305,549",6629,https://image.tmdb.org/t/p/w500/9WqA0Ry9wmTzFvom8mNbcyKZQgP.jpg,https://image.tmdb.org/t/p/w500/73Ridh5DhGBmKAiwq8gy3IbtthT.jpg
6630,Upside Down,"Romance, Science Fiction, Drama, Fantasy",en,6.3,1,44,2012-09-27,2457,Juan Diego Solanas,"Kirsten Dunst, Jim Sturgess, Timothy Spall, James Kidnie, Holly Uloth",60000000.0,22187813.0,1h 44 min,"$60,000,000","$22,187,813",6630,https://image.tmdb.org/t/p/w500/2Td1nknvCcpc03EtgKULNH2PEjI.jpg,https://image.tmdb.org/t/p/w500/sKWh9hF0ekVhHHyGuJwdA3fnMGZ.jpg
6631,Primary Colors,Drama,en,6.3,2,23,1998-03-20,308,Mike Nichols,"John Travolta, Emma Thompson, Billy Bob Thornton, Adrian Lester, Maura Tierney",65000000.0,52100000.0,2h 23 min,"$65,000,000","$52,100,000",6631,https://image.tmdb.org/t/p/w500/1FDR837wg7bi02F1R7JESCoPWBD.jpg,https://image.tmdb.org/t/p/w500/8S0fdn8FumgyqEN2yQDeVfBFOk1.jpg
6632,Wet Hot American Summer,Comedy,en,6.3,1,37,2001-07-27,787,David Wain,"Janeane Garofalo, David Hyde Pierce, Michael Showalter, Marguerite Moreau, Paul Rudd",5000000.0,295206.0,1h 37 min,"$5,000,000","$295,206",6632,https://image.tmdb.org/t/p/w500/dVdHnfcLZFSscEUZqCzctwOVjC0.jpg,https://image.tmdb.org/t/p/w500/baqXStl7S1yrj0OzaovccrXQzru.jpg
6633,The Devil's Candy,"Drama, Horror, Mystery",en,6.3,1,19,2016-12-15,639,Sean Byrne,"Ethan Embry, Shiri Appleby, Pruitt Taylor Vince, Kiara Glasco, Tony Amendola",,772319.0,1h 19 min,,"$772,319",6633,https://image.tmdb.org/t/p/w500/9Yz9DCan4tRfqZgDrCSgzUX1WXV.jpg,https://image.tmdb.org/t/p/w500/lcix4ZjVsO7YqHohmk0QLcJRRl5.jpg
6634,Monkey Shines,"Horror, Science Fiction",en,6.3,1,53,1988-07-29,303,George A. Romero,"Jason Beghe, John Pankow, Kate McNeil, Joyce Van Patten, Christine Forrest",7000000.0,5344577.0,1h 53 min,"$7,000,000","$5,344,577",6634,https://image.tmdb.org/t/p/w500/zbxrAWN2Ss5RXK1uDvMW82xFh0n.jpg,https://image.tmdb.org/t/p/w500/6yjyTfX3bupv91OAh9LGXWb718w.jpg
6635,Immaculate,"Horror, Mystery, Thriller",en,6.3,1,29,2024-03-20,1197,Michael Mohan,"Sydney Sweeney, Álvaro Morte, Simona Tabasco, Benedetta Porcaroli, Giorgio Colangeli",9000000.0,28369692.0,1h 29 min,"$9,000,000","$28,369,692",6635,https://image.tmdb.org/t/p/w500/fdZpvODTX5wwkD0ikZNaClE4AoW.jpg,https://image.tmdb.org/t/p/w500/6bGmHzPEq2n6g17moqWwDpJBEom.jpg
6636,Clean,"Crime, Action, Drama",en,6.3,1,33,2022-01-28,369,Paul Solet,"Adrien Brody, Glenn Fleshler, Richie Merritt, Chandler DuPont, Mykelti Williamson",,,1h 33 min,,,6636,https://image.tmdb.org/t/p/w500/kRpKJstAW7DsoPAEBW2Kk1uD9Q6.jpg,https://image.tmdb.org/t/p/w500/A5OlbPn10H3E16CY8CT8fplWZy7.jpg
6637,The Bouncer,"Action, Drama, Thriller",fr,6.3,1,24,2018-08-22,350,Julien Leclercq,"Jean-Claude Van Damme, Sami Bouajila, Sveva Alviti, Kevin Janssens, Sam Louwyck",3383890.0,,1h 24 min,"$3,383,890",,6637,https://image.tmdb.org/t/p/w500/w7rFgyr7rujNYRex9oxzG26Zq6z.jpg,https://image.tmdb.org/t/p/w500/mAWMorHkrbBvsfBv8XiE6qbCY9L.jpg
6638,Johnny English Strikes Again,"Action, Adventure, Comedy",en,6.3,1,29,2018-09-13,2453,David Kerr,"Rowan Atkinson, Olga Kurylenko, Ben Miller, Emma Thompson, Jake Lacy",25000000.0,158972570.0,1h 29 min,"$25,000,000","$158,972,570",6638,https://image.tmdb.org/t/p/w500/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,https://image.tmdb.org/t/p/w500/xh4SKML3kQPnJfEcgML2pFpalQe.jpg
6639,Mama,Horror,en,6.3,1,40,2013-01-17,4104,Andy Muschietti,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash",15000000.0,146497771.0,1h 40 min,"$15,000,000","$146,497,771",6639,https://image.tmdb.org/t/p/w500/eo8BhR8Q5STmWE9sMLsEPagxmy6.jpg,https://image.tmdb.org/t/p/w500/zo1FlbNdKPpKDr5ENhPbVZEzwRy.jpg
6640,Basilicata Coast to Coast,"Comedy, Drama",it,6.3,1,45,2010-04-09,376,Rocco Papaleo,"Alessandro Gassmann, Paolo Briguglia, Max Gazzè, Rocco Papaleo, Giovanna Mezzogiorno",,,1h 45 min,,,6640,https://image.tmdb.org/t/p/w500/1jFrV9DPPS38jgYgyUFJXukMsAt.jpg,https://image.tmdb.org/t/p/w500/38W3ELhUprf0aTWyviRggCs1Jmi.jpg
6641,Balto II: Wolf Quest,"Family, Animation, Adventure",en,6.3,1,15,2002-02-19,515,Phil Weinstein,"Maurice LaMarche, Jodi Benson, Lacey Chabert, David Carradine, Mark Hamill",,,1h 15 min,,,6641,https://image.tmdb.org/t/p/w500/dZ958HnW3JO2pEZeedjmoZCV8Rn.jpg,https://image.tmdb.org/t/p/w500/c9yWoqYOB0dA10CpsdEr5i9vK3R.jpg
6642,The Cell,"Horror, Science Fiction, Thriller",en,6.3,1,47,2000-08-17,1517,Tarsem,"Jennifer Lopez, Vince Vaughn, Vincent D'Onofrio, Catherine Sutherland, James Gammon",33000000.0,104155843.0,1h 47 min,"$33,000,000","$104,155,843",6642,https://image.tmdb.org/t/p/w500/kfYVxvDDAJoFq2knHUzAZP09pAc.jpg,https://image.tmdb.org/t/p/w500/wMvqec4N7Na5DHdyQugh7w0UpBF.jpg
6643,I Came By,"Crime, Thriller",en,6.3,1,50,2022-08-19,671,Babak Anvari,"George MacKay, Percelle Ascott, Kelly Macdonald, Varada Sethu, Franc Ashman",,,1h 50 min,,,6643,https://image.tmdb.org/t/p/w500/pFB9jZDl52jBNbMPVSlISXD1ggS.jpg,https://image.tmdb.org/t/p/w500/14wIOjYCtfbO9EHTqCbiU9wncMz.jpg
6644,Beirut,"Action, Thriller, Drama",en,6.3,1,49,2018-04-11,540,Brad Anderson,"Jon Hamm, Rosamund Pike, Shea Whigham, Dean Norris, Mark Pellegrino",,7509436.0,1h 49 min,,"$7,509,436",6644,https://image.tmdb.org/t/p/w500/s2qIeFsI9TskZr1LkSwljQDh5nl.jpg,https://image.tmdb.org/t/p/w500/2nLOJ8gtattGzYzwlYM8PrcgknH.jpg
6645,The World Is Not Enough,"Adventure, Action, Thriller",en,6.3,2,8,1999-11-17,2881,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane",135000000.0,361832400.0,2h 8 min,"$135,000,000","$361,832,400",6645,https://image.tmdb.org/t/p/w500/wCb2msgoZPK01WIqry24M4xsM73.jpg,https://image.tmdb.org/t/p/w500/n2jVDMcBEWsLFooO7W1ZkcMUtWS.jpg
6646,Predators,"Science Fiction, Action, Thriller",en,6.3,1,47,2010-07-03,4086,Nimród Antal,"Adrien Brody, Topher Grace, Alice Braga, Oleg Taktarov, Laurence Fishburne",40000000.0,127200000.0,1h 47 min,"$40,000,000","$127,200,000",6646,https://image.tmdb.org/t/p/w500/54LZIRznS0Zjn7ZDXrsGVe3HXei.jpg,https://image.tmdb.org/t/p/w500/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg
6647,Assassination Nation,"Thriller, Horror, Comedy",en,6.3,1,48,2018-09-21,824,Sam Levinson,"Odessa Young, Hari Nef, ABRA, Suki Waterhouse, Anika Noni Rose",7000000.0,2900000.0,1h 48 min,"$7,000,000","$2,900,000",6647,https://image.tmdb.org/t/p/w500/dMg1wPakqPx54yMzm0OuHn1jl42.jpg,https://image.tmdb.org/t/p/w500/eLIj9sMfZcwNFkhrrvPr7fvfZlB.jpg
6648,The Losers,"Action, Adventure, Crime, Mystery, Thriller",en,6.3,1,37,2010-04-23,1796,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldaña, Chris Evans, Idris Elba, Columbus Short",25000000.0,23580000.0,1h 37 min,"$25,000,000","$23,580,000",6648,https://image.tmdb.org/t/p/w500/e5oD3fuQpjZ8Po6WNW0VkUJmW52.jpg,https://image.tmdb.org/t/p/w500/hACMcim5NtMH3S62sQAWkdLVpIK.jpg
6649,Cassandra's Dream,"Crime, Drama, Thriller",en,6.3,1,48,2007-10-31,769,Woody Allen,"Colin Farrell, Ewan McGregor, Hayley Atwell, Sally Hawkins, Tom Wilkinson",,22687639.0,1h 48 min,,"$22,687,639",6649,https://image.tmdb.org/t/p/w500/9Cu2XA9TSHm4T1n7JBE5DEL60U3.jpg,https://image.tmdb.org/t/p/w500/5Xb2e63jvhJqL6IUO2SqtuRIJRG.jpg
6650,Changing Lanes,"Thriller, Action, Drama",en,6.3,1,38,2002-04-07,1083,Roger Michell,"Ben Affleck, Samuel L. Jackson, Toni Collette, Sydney Pollack, William Hurt",45000000.0,94935764.0,1h 38 min,"$45,000,000","$94,935,764",6650,https://image.tmdb.org/t/p/w500/8wh9WzTKo5pJw3EgHYWA60W7Kbl.jpg,https://image.tmdb.org/t/p/w500/lCPOmWoqtmVrI2yUNUw8iaOaTJn.jpg
6651,Chernobyl: Abyss,"Drama, History, Adventure, Action, Fantasy, Mystery",ru,6.3,2,16,2021-04-15,507,Danila Kozlovsky,"Danila Kozlovsky, Oksana Akinshina, Philipp Avdeev, Ravshana Kurkova, Arthur Beschastny",9100000.0,6459306.0,2h 16 min,"$9,100,000","$6,459,306",6651,https://image.tmdb.org/t/p/w500/AmJLuHjxPdIJO6vmymeWADG6jK5.jpg,https://image.tmdb.org/t/p/w500/rFUB8ydD4oVhogglyOtr0YU2CHQ.jpg
6652,Free Fire,"Action, Crime, Mystery",en,6.3,1,30,2017-03-31,1108,Ben Wheatley,"Cillian Murphy, Brie Larson, Armie Hammer, Sharlto Copley, Jack Reynor",7000000.0,3719383.0,1h 30 min,"$7,000,000","$3,719,383",6652,https://image.tmdb.org/t/p/w500/21WsmKivqOE2Vut73z07M8yx84F.jpg,https://image.tmdb.org/t/p/w500/qUg005Yer0DQOW3l45jrwP0rTvo.jpg
